season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2022,CLE,LB,OLB,91,RES,Stephen Weatherly,Stephen,Weatherly,1994-03-19,77,265,Vanderbilt,00-0032448,2972362,6ef5045f-9215-4354-a1af-3f86e4c4a03d,29461,10894,10861,WeatSt00,18143,3382,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jsunriybiepcfkdhq5ys",NA,18,REG,R01,Stephen,WEA206755,43516,32005745-4120-6755-ead0-47bd42e79015,2016,2016,MIN,227
2022,NO,RB,RB,24,RES,Dwayne Washington,Dwayne,Washington,1994-04-24,73,223,Washington,00-0032450,3002265,30ff46bc-a039-4af7-9050-81af98901a3e,29470,10737,10870,WashDw00,18152,3391,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h1nintlpbk2zyxerjpy4",NA,18,REG,R27,Dwayne,WAS231679,43525,32005741-5323-1679-ae1c-92a750c047c4,2016,2016,DET,236
2022,DAL,DB,FS,27,ACT,Jayron Kearse,Jayron,Kearse,1994-02-11,76,215,Clemson,00-0032454,3045130,708e045b-17fd-4f81-87e3-8686b165a278,29478,11088,10878,KearJa00,18160,3399,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rdjehqd63c6lbmspfmfe",OLB,20,DIV,A01,Jayron,KEA508861,43533,32004b45-4150-8861-f410-98e938396142,2016,2016,MIN,244
2022,SEA,OL,C,63,ACT,Austin Blythe,Austin,Blythe,1992-06-16,74,300,Iowa,00-0032455,NA,NA,NA,NA,NA,NA,NA,NA,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6btrewtlie9dltfqkst",C,19,WC,A01,Austin,BLY611687,43537,3200424c-5961-1687-a06c-7345068b7e5f,2016,2016,IND,248
2022,LV,DL,DT,93,ACT,Kyle Peko,Kyle,Peko,1993-07-23,73,305,Oregon State,00-0032463,3134288,e9a7f92c-241c-4172-9874-6eb0c1576899,29630,11428,11027,NA,18421,3633,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/itweaxrd3xlmwzzip8xj",INTERIOR_LINE,18,REG,A01,Kyle,PEK467819,43583,32005045-4b46-7819-525b-9d43d0bbb9c1,2016,2016,NA,NA
2022,DET,WR,WR,11,ACT,Kalif Raymond,Kalif,Raymond,1994-08-08,68,182,Holy Cross,00-0032464,2973405,e0a31d02-9d1c-4dab-adb4-a5d9bbee8b36,29631,11429,11028,RaymKa00,18422,3634,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tbqpvuoxh80zjvgao9ww",WR,18,REG,A01,Kalif,RAY748263,43584,32005241-5974-8263-1ad0-b2ba085ce237,2016,2016,NA,NA
2022,NYJ,OL,T,76,RES,George Fant,George,Fant,1992-07-19,77,322,Western Kentucky,00-0032466,NA,NA,NA,NA,NA,NA,NA,NA,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yqrc8n1xlqdee1fusk0u",NA,18,REG,R01,George,FAN401790,43586,32004641-4e40-1790-4ceb-d01018fe0d26,2016,2016,NA,NA
2022,CHI,LS,LS,57,DEV,Kameron Canaday,Kameron,Canaday,1992-08-20,76,245,Portland State,00-0032486,NA,NA,NA,NA,NA,NA,NA,NA,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jflavnooy257y8wzvicb",NA,18,REG,P07,Kameron,CAN058143,43606,32004341-4e05-8143-ef17-c576580c7361,2016,2016,NA,NA
2022,LV,DB,FS,41,ACT,Matthias Farley,Matthias,Farley,1992-07-15,71,209,Notre Dame,00-0032496,2579840,22d9354f-3277-4ae6-bfaa-351ce38f1140,29574,11292,10953,NA,18392,3605,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yz4nj2cu0emfjudr3ofz",SAFETY,18,REG,A01,Matthias,FAR160452,43616,32004641-5216-0452-164c-24c8c208c648,2016,2016,NA,NA
2022,BUF,LS,LS,69,ACT,Reid Ferguson,Chandler,Ferguson,1994-03-24,74,235,Louisiana State,00-0032497,NA,NA,NA,NA,NA,NA,NA,NA,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k0msiaszwc57elhcltft",NA,20,DIV,A01,Reid,FER300870,43617,32004645-5230-0870-4c45-c5d8e887ea12,2016,2016,NA,NA
2022,MIA,DL,DT,96,RES,Justin Zimmer,Justin,Zimmer,1992-10-23,75,292,Ferris State,00-0032518,3057899,f125395e-820f-40d7-9775-ac101292719d,29559,11327,10975,NA,18237,3473,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xgh3lgbrh0csrfynjpq6",NA,19,WC,R01,Justin,ZIM077099,43638,32005a49-4d07-7099-622b-f7f9afd14e15,2016,2016,NA,NA
2022,CIN,DB,CB,21,ACT,Mike Hilton,Michael,Hilton,1994-03-09,69,184,Mississippi,00-0032521,2980383,972f93d7-158b-4464-b119-952f298cea52,29510,11473,10898,NA,18316,3546,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pu4xijslhoh1uhkfaovr",SLOT_CB,21,CON,A01,Mike,HIL796239,43641,32004849-4c79-6239-5129-5a7a9567479b,2016,2016,NA,NA
2022,BUF,OL,T,67,DEV,Justin Murray,Justin,Murray,1993-04-19,77,315,Cincinnati,00-0032528,NA,NA,NA,NA,NA,NA,NA,NA,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y1vxgqnz3h8ms6upu6f3",NA,20,DIV,P07,Justin,MUR669780,43648,32004d55-5266-9780-557f-c2e202ed7cb0,2016,2016,NA,NA
2022,WAS,WR,WR,86,DEV,Alex Erickson,Alex,Erickson,1992-11-06,72,195,Wisconsin,00-0032543,2977800,6bb4d6f8-c8fb-4ca7-a416-a7010526114d,29703,11257,11107,EricAl01,18197,3433,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tnd77vbkyo8srrrkaisu",NA,18,REG,P07,Alex,ERI090697,43663,32004552-4909-0697-7ef2-dee5ba714d1b,2016,2016,NA,NA
2022,ARI,DB,FS,28,ACT,Charles Washington,Charles,Washington,1993-03-10,70,192,Fresno State,00-0032560,2579163,7757384a-6b03-41fb-9c77-3c016a968d1c,29781,11341,11137,NA,18521,3714,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tdkgm2yjdrw67v41lyxr",NA,18,REG,A01,Charles,WAS082938,43680,32005741-5308-2938-c497-7cfd2d22cbf6,2016,2016,NA,NA
2022,CHI,DL,DT,92,DEV,Trevon Coley,Trevon,Coley,1994-07-13,73,310,Florida Atlantic,00-0032566,2982880,8905d02c-c7f7-4a50-901b-6eee71e39cc6,29751,11305,11093,NA,18476,3676,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/euwyfno3natk9lvhqsas",NA,18,REG,P07,Trevon,COL378757,43686,3200434f-4c37-8757-e081-012bcf9516bd,2016,2016,NA,NA
2022,NO,K,K,3,ACT,Wil Lutz,William,Lutz,1994-07-07,71,184,Georgia State,00-0032569,2985659,c4cf84d0-6022-4ac1-a9ba-85587921c53f,29754,11309,11096,NA,18478,3678,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/agrda1zqoaiwp8mbkw5e",NA,18,REG,A01,Wil,LUT811045,43689,32004c55-5481-1045-8775-985bb1539a57,2016,2016,NA,NA
2022,BAL,DL,NT,58,RES,Michael Pierce,Michael,Pierce,1992-11-06,72,340,Samford,00-0032574,2972144,9aa0b292-f4ad-4517-83e9-717567edec19,29759,11313,11101,NA,18481,3681,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/taieqzfmmizgiwr9ltyf",NA,19,WC,R01,Michael,PIE424893,43694,32005049-4542-4893-b68f-ec8569415718,2016,2016,NA,NA
2022,LA,OL,C,64,ACT,Matt Skura,Matthew,Skura,1993-02-17,75,313,Duke,00-0032575,NA,NA,NA,NA,NA,NA,NA,NA,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h9enr0ycapsfxudjqe43",G,18,REG,A01,Matt,SKU668077,43695,3200534b-5566-8077-6c20-88e4509c34b3,2016,2016,NA,NA
2022,NE,DB,CB,31,ACT,Jonathan Jones,Jonathan,Jones,1993-09-20,70,190,Auburn,00-0032580,2971027,537c88d4-c403-43f4-94a1-fdccea0ee24a,29875,11081,11217,NA,18177,3415,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qqzfconkweb0rlfookch",CB,18,REG,A01,Jonathan,JON495280,43700,32004a4f-4e49-5280-4eed-171301d538b0,2016,2016,NA,NA
2022,LV,DB,CB,21,CUT,Cre'von LeBlanc,Cre'von,LeBlanc,1994-07-25,70,190,Florida Atlantic,00-0032581,2982870,06a67b3c-d482-4767-b2ce-49edd8777525,29876,11362,11218,NA,18178,3416,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/khkbxnxzsuvknlofejuq",NA,1,REG,A01,Cre'von,LEB612957,43701,32004c45-4261-2957-f315-21fddc57e6d6,2016,2016,NA,NA
2022,WAS,RB,RB,23,RES,J.D. McKissic,J.D.,McKissic,1993-08-15,70,195,Arkansas State,00-0032602,2572861,260e8f87-1d08-4c69-8e2b-afa825c1a68a,29650,11312,11047,McKiJ.00,18464,3664,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zi77vkqwrmklt5ic6lc6",NA,18,REG,R01,J.D.,MCK692580,43722,32004d43-4b69-2580-32dd-7823e00139ab,2016,2016,NA,NA
2022,WAS,WR,WR,19,DEV,Marken Michel,Marken,Michel,1993-04-06,71,190,Massachusetts,00-0032609,2591718,fa7983c1-408c-4aa5-9723-efbf039db351,29540,11501,10980,NA,18343,3568,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m2bdhvhfegetws94apcu",NA,18,REG,P01,Marken,MIC482945,43729,32004d49-4348-2945-12f5-eb47e63a05b8,2016,2016,NA,NA
2022,ATL,DB,CB,38,CUT,Lafayette Pitts,Lafayette,Pitts,1992-09-24,71,194,Pittsburgh,00-0032617,2576665,8cfce145-c6aa-40e0-b759-cad33237144a,29835,11596,11210,NA,18573,3761,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ybe0ixvgoqmc749ukmly",NA,1,REG,A01,Lafayette,PIT535262,43737,32005049-5453-5262-6cf9-60f5970d12a1,2016,2016,NA,NA
2022,ATL,WR,WR,83,CUT,Geronimo Allison,Geronimo,Allison,1994-01-18,75,202,Illinois,00-0032626,3115913,cadecca8-a102-43a5-9a0c-f7cef0b9a579,29719,10884,11141,NA,18269,3503,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fpm8migxc9l38ol5sziu",NA,1,REG,A01,Geronimo,ALL713965,43746,3200414c-4c71-3965-6283-5b398ba32110,2016,2016,NA,NA
2022,TEN,DB,SS,47,RES,Andrew Adams,Andrew,Adams,1993-08-28,71,202,Connecticut,00-0032637,2576599,23557a45-6dc7-43c8-a4c6-f53ae72ff660,29841,11527,11240,NA,18576,3764,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kr4tbgue7yhbhdp9iecq",NA,18,REG,R01,Andrew,ADA104253,43757,32004144-4110-4253-90b0-6732ffb3edf8,2016,2016,NA,NA
2022,DET,LB,OLB,95,ACT,Romeo Okwara,Romeo,Okwara,1995-06-17,76,263,Notre Dame,00-0032655,2980147,b53384f0-6eb8-4d50-80f5-a2f955183317,29867,11156,11250,NA,18268,3502,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nhjoafscsbmruroqbshb",EDGE,18,REG,A01,Romeo,OKW059326,43775,32004f4b-5705-9326-aeff-54de18212511,2016,2016,NA,NA
2022,BUF,DL,DT,96,DEV,Brandin Bryant,Brandin,Bryant,1993-09-16,74,294,Florida Atlantic,00-0032660,2982857,8b1be2ac-e483-4f39-9bf9-a81be33ac92e,29813,11557,11280,NA,18598,3785,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rksltgairgdkebuo3gvv",NA,20,DIV,P01,Brandin,BRY237018,43780,32004252-5923-7018-71d0-f9f12e894f72,2016,2016,NA,NA
2022,JAX,DL,DT,95,ACT,Roy Robertson-Harris,Roy,Robertson-Harris,1993-07-23,77,294,Texas-El Paso,00-0032667,2574891,36248cd5-f747-4960-b66a-a5d4f481e098,29920,11356,11341,NA,18292,3526,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m85qovon0bydtly18jjt",INTERIOR_LINE,20,DIV,A01,Roy,ROB360907,43787,3200524f-4236-0907-76e2-1ee576ba9fea,2016,2016,NA,NA
2022,LAC,K,K,12,DEV,Taylor Bertolet,Taylor,Bertolet,1992-10-24,69,188,Texas A&amp;M,00-0032669,2578718,63e63ae6-5a88-4b04-a3a0-5e0cb0404f95,29712,11568,NA,NA,18231,3467,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jx1lvhiw0241opz8dysp",NA,19,WC,P02,Taylor,BER775543,43789,32004245-5277-5543-2875-5ca81873cc9c,2016,2016,NA,NA
2022,LAC,DL,DE,56,ACT,Morgan Fox,Morgan,Fox,1994-09-12,75,275,Colorado State-Pueblo,00-0032671,3059620,ed54f1f3-65b8-4b54-8a64-81858ca9f50f,29714,11571,11184,NA,18555,3743,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x5j65uexqyw4c62s4x4m",INTERIOR_LINE,19,WC,A01,Morgan,FOX250058,43791,3200464f-5825-0058-dd0c-d6573ba1de33,2016,2016,NA,NA
2022,CAR,LB,OLB,55,ACT,Cory Littleton,Cory,Littleton,1993-11-18,75,228,Washington,00-0032677,2978304,385953af-6b16-42b8-9a58-23fd8d50d935,29718,11113,11190,NA,18559,3747,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/co7mjepkzseqkecrhqz3",MLB,18,REG,A01,Cory,LIT776417,43797,32004c49-5477-6417-44c7-e5711e9c333a,2016,2016,NA,NA
2022,ARI,WR,WR,81,INA,Robby Anderson,Robby,Anderson,1993-05-09,75,190,Temple,00-0032688,2574808,e81fb788-1478-4936-ae12-f6ed7ec23476,29785,11191,11254,AndeRo04,18187,3423,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ymp4ipmdmmgi4omlw02f",NA,18,REG,A01,Robby,AND460305,43808,3200414e-4446-0305-58a8-61667bde4206,2016,2016,NA,NA
2022,SF,OL,C,64,ACT,Jake Brendel,Jacob,Brendel,1992-09-10,76,299,UCLA,00-0032701,NA,NA,NA,NA,NA,NA,NA,NA,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tsqdfhlaean5yw4bzocf",C,21,CON,A01,Jake,BRE273025,43821,32004252-4527-3025-f511-d9c5bdf338c5,2016,2016,NA,NA
2022,ARI,TE,TE,89,ACT,Stephen Anderson,Stephen,Anderson,1993-01-30,75,230,California,00-0032725,2576854,5cb0bf9c-03b4-4201-97c5-a59c6db50841,29789,10885,11160,AndeSt01,18262,3496,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/inufsxftnotmpeot1lh2",TE,18,REG,A01,Stephen,AND491051,43845,3200414e-4449-1051-5eeb-e87aeb21ea6a,2016,2016,NA,NA
2022,HOU,K,K,7,ACT,Ka'imi Fairbairn,John,Fairbairn,1994-01-29,72,183,UCLA,00-0032726,2971573,203b60aa-cb94-499c-a4ca-d3c6b94dddc4,29792,11031,NA,NA,18215,3451,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgshmlxzoo3m03ucaxcv",NA,18,REG,A01,Ka'imi,FAI144264,43846,32004641-4914-4264-2765-80ae068118ab,2016,2016,NA,NA
2022,MIA,LB,OLB,57,DEV,Brennan Scarlett,Brennan,Scarlett,1993-07-31,76,263,Stanford,00-0032734,2576885,5a422c26-d686-4ad2-af10-d7d691150e27,29807,11474,11169,NA,18545,3734,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/auygeb68uz5qs6kfieib",NA,19,WC,P07,Brennan,SCA657962,43854,32005343-4165-7962-62e3-d034293e8420,2016,2016,NA,NA
2022,IND,LS,LS,46,ACT,Luke Rhodes,Luke,Rhodes,1992-12-02,74,238,William &amp; Mary,00-0032753,2566045,8da0fe32-1758-44ed-9acf-21b3721cbd0d,29588,11414,10940,NA,18381,3598,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gzbvrvzvlk616bovkkys",NA,18,REG,A01,Luke,RHO474400,43873,32005248-4f47-4400-14a1-b69d26c495ed,2016,2016,NA,NA
2022,NYJ,DL,DT,98,ACT,Sheldon Rankins,Sheldon,Rankins,1994-04-02,74,305,Louisville,00-0032759,2970204,3b1227f6-05c9-421f-a2c1-4c8f1368b80b,29246,11112,10646,RankSh00,17949,3188,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i3u6yg3pjksljugpb86f",INTERIOR_LINE,18,REG,A01,Sheldon,RAN676464,43301,32005241-4e67-6464-e53f-42a69e3df0f3,2016,2016,NO,12
2022,KC,DL,DT,95,ACT,Chris Jones,Christopher,Jones,1994-07-03,78,308,Mississippi State,00-0032762,3044859,ef7b5ce8-a929-46be-b9f3-328752c6d125,29271,11074,10671,JoneCh09,18331,3558,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gsehvu9n43li10uyycxv",INTERIOR_LINE,22,SB,A01,Chris,JON162595,43326,32004a4f-4e16-2595-4a1d-89da02ce049b,2016,2016,KC,37
2022,LAC,DL,NT,98,RES,Austin Johnson,Austin,Johnson,1994-05-08,76,314,Penn State,00-0032763,2979591,014038bd-e9b7-476f-b7bd-bd78a46a9a57,29277,11071,10677,JohnAu01,18333,3560,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlyd6pqhr4zfv9imyt24",NA,19,WC,R01,Austin,JOH064658,43332,32004a4f-4806-4658-caab-6f63e09bc955,2016,2016,TEN,43
2022,TEN,RB,RB,22,ACT,Derrick Henry,Derrick,Henry,1994-01-04,75,247,Alabama,00-0032764,3043078,87c481c7-7414-43cc-82df-19ca0c2ae22e,29279,10819,10679,HenrDe00,17959,3198,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lvdvmkqltz7zz7fjtopr",RB,18,REG,A01,Derrick,HEN602843,43334,32004845-4e60-2843-9b64-3cd8fac319c3,2016,2016,TEN,45
2022,NO,WR,WR,13,RES,Michael Thomas,Michael,Thomas,1993-03-03,75,212,Ohio State,00-0032765,2976316,90c1756d-1f47-41b7-89fe-b113c9850bc1,29281,10759,10681,ThomMi05,17960,3199,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vnfqnppl5thavzfyl3rt",NA,18,REG,R01,Michael,THO308912,43336,32005448-4f30-8912-926a-d25d51327661,2016,2016,NO,47
2022,IND,OL,T,69,CUT,Jason Spriggs,Jason,Spriggs,1994-05-17,78,301,Indiana,00-0032766,NA,NA,NA,NA,NA,NA,NA,NA,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qds8oiiybnr1lgcajtob",NA,1,REG,A01,Jason,SPR150252,43337,32005350-5215-0252-7d93-dd095a1e8449,2016,2016,GB,48
2022,CHI,OL,G,65,ACT,Cody Whitehair,Cody,Whitehair,1992-07-11,75,309,Kansas State,00-0032768,NA,NA,NA,NA,NA,NA,NA,NA,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k8nm5jrddihkpquhvdwj",G,18,REG,A01,Cody,WHI617078,43345,32005748-4961-7078-d810-97c67d57a346,2016,2016,CHI,56
2022,CHI,DB,CB,25,CUT,Tavon Young,Tavon,Young,1994-03-14,69,185,Temple,00-0032770,2976244,1880777d-9908-4a32-a492-264b4fec967d,29338,10889,10738,YounTa01,18027,3266,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aemzuxgenmqo1xpmogee",NA,2,REG,R01,Tavon,TOU297968,43393,3200544f-5529-7968-7f40-0f008a16f028,2016,2016,BAL,104
2022,TB,DB,CB,33,CUT,Ryan Smith,Ryan,Smith,1993-09-07,71,190,North Carolina Central,00-0032772,2574666,479b4819-3377-4255-9156-c1ce82cbf1d4,29342,11178,10742,SmitRy00,18332,5547,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rr2dson0ucuhmzizbjry",NA,14,REG,P07,Ryan,SMI697570,43397,3200534d-4969-7570-1b00-ffa65b496420,2016,2016,TB,108
2022,ATL,LB,ILB,53,ACT,Nick Kwiatkoski,Nicholas,Kwiatkoski,1993-05-26,74,242,West Virginia,00-0032773,2581818,6e16ec27-2cd9-49b6-848a-df17d654683d,29347,11098,10747,KwiaNi00,18035,3274,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y4kxbbep5gxsvsdjjdnf",NA,18,REG,A01,Nick,KWI059326,43402,32004b57-4905-9326-3c1f-c16165bd8c39,2016,2016,CHI,113
2022,KC,DB,SS,26,ACT,Deon Bush,Deon,Bush,1993-08-14,72,200,Miami,00-0032774,2969944,abb612d4-f5b9-4644-b9ed-f13fa0da7e98,29358,10930,10758,BushDe00,18045,3284,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wilaohcnerjgcr0gpw8q",SLOT_CB,22,SB,A01,Deon,BUS216856,43413,32004255-5321-6856-7188-bf3ce3fe93af,2016,2016,CHI,124
2022,BAL,WR,WR,10,ACT,Demarcus Robinson,Demarcus,Robinson,1994-09-21,73,203,Florida,00-0032775,3043116,46b16198-116f-4913-85db-2bc21462bd66,29360,11163,10760,RobiDe01,18047,3286,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ceqqkylismka583qo9kk",WR,19,WC,A01,Demarcus,ROB399065,43415,3200524f-4239-9065-1db8-5ff5da8a3829,2016,2016,KC,126
2022,SF,WR,WR,88,CUT,Tajae Sharpe,Tajae,Sharpe,1994-12-23,76,194,Massachusetts,00-0032778,2982828,b4e5a9af-6d00-4d51-9bb9-c7d5f69898df,29374,11003,10774,SharTa00,18058,3297,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c8fgfxrl2gmdv8thgw1p",NA,12,REG,P02,Tajae,SHA495155,43429,32005348-4149-5155-e7a8-969107ac4215,2016,2016,TEN,140
2022,NO,RB,RB,28,CUT,Jordan Howard,Jordan,Howard,1994-11-02,72,224,Indiana,00-0032780,3060022,4b09ab09-1457-4c9d-a99d-6a03d8e76c76,29384,10815,10784,HowaJo00,18067,3306,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbvb6bsrmjupmqrrf1n4",NA,11,REG,P07,Jordan,HOW239418,43439,3200484f-5723-9418-9826-088b7176f34d,2016,2016,CHI,150
2022,CAR,DL,DT,99,INA,Matt Ioannidis,Matthew,Ioannidis,1994-01-11,75,310,Temple,00-0032781,2976263,0777efdd-14bf-4561-bbb4-20f926fe115c,29386,11063,10786,NA,18069,3308,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lpssqcmedzhumg82rpex",NA,18,REG,A01,Matt,IOA458455,43441,3200494f-4145-8455-17d8-f458d41d165e,2016,2016,WAS,152
2022,TEN,QB,QB,16,DEV,Kevin Hogan,Kevin,Hogan,1992-10-20,75,218,Stanford,00-0032784,2577128,cd571cfc-9b44-4b69-a801-431db9aaa85e,29396,11058,10796,HogaKe00,18079,3318,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cuyxl0uprwddruvea1ma",NA,18,REG,P07,Kevin,HOG022742,43451,3200484f-4702-2742-4971-4e8dcf0d2a1f,2016,2016,KC,162
2022,DET,OL,G,72,RES,Halapoulivaati Vaitai,Halapoulivaati,Vaitai,1993-06-16,78,320,Texas Christian,00-0032785,NA,NA,NA,NA,NA,NA,NA,NA,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbknoliu5vdmisqtvfqa",NA,18,REG,R01,Halapoulivaati,VAI626496,43453,32005641-4962-6496-efba-b4cd7920840e,2016,2016,PHI,164
2022,LA,OL,C,50,DEV,Cole Toner,Cole,Toner,1994-03-13,77,300,Harvard,00-0032787,NA,NA,NA,NA,NA,NA,NA,NA,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vg7jnihyyljkmncjir0k",NA,18,REG,P07,Cole,TON357148,43459,3200544f-4e35-7148-9f10-4908252ecc44,2016,2016,ARI,170
2022,DAL,LB,OLB,51,RES,Devante Bond,Devante,Bond,1993-07-03,73,236,Oklahoma,00-0032789,3116368,bd6ca667-99e9-42ea-9be7-a680945eece9,29417,10912,10817,BondDe00,18100,3339,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/viqme6jrrgc8cjtk9gii",NA,20,DIV,R01,Devante,BON136909,43472,3200424f-4e13-6909-a42f-c215a8bb16ac,2016,2016,TB,183
2022,CHI,DB,FS,36,ACT,DeAndre Houston-Carson,DeAndre,Houston-Carson,1993-04-13,72,202,William &amp; Mary,00-0032790,2566034,43ccb78e-353d-4d0b-ac51-4103415a568c,29419,11060,10819,HousDe00,18102,3341,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fxpb4ojlixre6s7tn5ru",SLOT_CB,18,REG,A01,DeAndre,HOU781909,43474,3200484f-5578-1909-bcd4-71903295ddc9,2016,2016,CHI,185
2022,CLE,WR,WR,9,RES,Jakeem Grant,Jakeem,Grant,1992-10-30,66,169,Texas Tech,00-0032791,2577641,5de11f0b-8da9-42ba-9a93-db7f0a58543b,29420,10990,10820,GranJa00,18103,3342,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f2ujcvb61rknhjyxcrsu",NA,18,REG,R01,Jakeem,GRA443889,43475,32004752-4144-3889-2927-1b651b380f48,2016,2016,MIA,186
2022,DET,QB,QB,10,ACT,Nate Sudfeld,Nathan,Sudfeld,1993-10-07,78,227,Indiana,00-0032792,2979501,e1c506bd-9e36-45e7-b2b9-fff6a9728a06,29421,11187,10821,SudfNa00,18104,3343,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hkdg1jfalmidumbnte9b",NA,18,REG,A01,Nate,SUD197144,43476,32005355-4419-7144-f452-fa8c30a99f40,2016,2016,WAS,187
2022,MIA,WR,WR,89,CUT,Cody Core,Cody,Core,1994-04-17,75,205,Mississippi,00-0032795,2980378,fa6b16fe-d3cd-4296-a0e6-03ad13d27a57,29433,10981,10833,CoreCo00,18116,3355,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aan5zyvrcyn0wfeh2xdi",NA,1,REG,A01,Cody,COR258226,43488,3200434f-5225-8226-f861-d9846eff095d,2016,2016,CIN,199
2022,NE,DB,CB,2,INA,Jalen Mills,Jalen,Mills,1994-04-06,72,191,Louisiana State,00-0032803,2976540,12563365-b4aa-4b85-93a3-b220c8212707,29467,11137,10867,MillJa02,18149,3388,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fjmlkslak1bfblpnbqrv",NA,18,REG,A01,Jalen,MIL688675,43522,32004d49-4c68-8675-144f-40ee3d9b3d2b,2016,2016,PHI,233
2022,MIA,DB,SS,42,ACT,Clayton Fejedelem,Clayton,Fejedelem,1993-06-02,73,205,Illinois,00-0032807,3042455,94001c44-9eea-4d2b-a766-079ddcb2e8b0,29479,11244,10879,FejeCl00,18161,3400,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mlxzah8tensxhgwc7z3x",NA,19,WC,A01,Clayton,FEJ177981,43534,32004645-4a17-7981-cf63-858797e9ee7a,2016,2016,CIN,245
